Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,WHEAT - ACRES HARVESTED,"WHEAT - PRODUCTION, MEASURED IN BU",Wheat Production measured in Kg
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,CENTRAL,50,PEACH,225,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,CENTRAL,50,PULASKI,235,539,27168,957375.0646
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303,855,33780,1190375.798
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,76,3273,115337.4774
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,2945,135468,4773766.389
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,33,1738,76609,2699629.944
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,43,576,24880,876748.0716
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,1227,40969,1443709.475
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,1045,28715,1011889.907
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,2862,112514,3964888.767
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,JENKINS,165,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,1737,56527,1991958.933
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,EAST CENTRAL,60,WARREN,301,567,12576,443166.5494
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTH CENTRAL,20,CLARKE,59,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTH CENTRAL,20,GILMER,123,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTH CENTRAL,20,HALL,139,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTH CENTRAL,20,JACKSON,157,469,13308,468961.5489
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTH CENTRAL,20,LUMPKIN,187,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTH CENTRAL,20,OCONEE,219,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WALTON,297,578,9510,335123.5595
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WHITE,311,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHEAST,30,BANKS,11,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHEAST,30,ELBERT,105,1675,102100,3597909.088
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHEAST,30,FRANKLIN,119,496,16936,596808.8963
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHEAST,30,HABERSHAM,137,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHEAST,30,HART,147,1820,110886,3907519.56
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHEAST,30,MADISON,195,1020,37007,1304092.278
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHEAST,30,OGLETHORPE,221,599,21980,774554.7674
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHEAST,30,STEPHENS,257,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHEAST,30,WILKES,317,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHWEST,10,CHATTOOGA,55,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHWEST,10,GORDON,129,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHWEST,10,MURRAY,213,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHWEST,10,POLK,233,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHWEST,10,WALKER,295,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,NORTHWEST,10,WHITFIELD,313,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BEN HILL,17,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27,1533,64288,2265449.358
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CLINCH,65,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COFFEE,69,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COLQUITT,71,1449,43693,1539700.703
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COOK,75,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CRISP,81,729,39365,1387186.006
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,DOOLY,93,4456,256110,9025078.32
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155,827,35161,1239040.954
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LANIER,173,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TELFAIR,271,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277,920,40626,1431622.474
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TURNER,287,1667,93074,3279841.238
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WILCOX,315,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WORTH,321,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1,1672,66106,2329513.988
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHEAST,90,BRYAN,29,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHEAST,90,EVANS,109,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHEAST,90,PIERCE,229,530,23560,830232.4986
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHEAST,90,TATTNALL,267,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHEAST,90,TOOMBS,279,644,29099,1025421.71
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,BAKER,7,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,CALHOUN,37,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,CLAY,61,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,DECATUR,87,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,DOUGHERTY,95,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,EARLY,99,2257,125283,4414856.457
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,GRADY,131,240,8850,311865.773
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,LEE,177,1560,75305,2653678.196
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,MILLER,201,873,42380,1493431.804
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,MITCHELL,205,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,RANDOLPH,243,2260,131455,4632351.999
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,SEMINOLE,253,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,SUMTER,261,2523,129742,4571987.472
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,TERRELL,273,1601,89794,3164257.087
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,THOMAS,275,355,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,SOUTHWEST,70,WEBSTER,307,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,COWETA,77,474,18720,659675.3979
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,HEARD,149,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,HENRY,151,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,LAMAR,171,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,MACON,193,4125,211128,7439954.455
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,MARION,197,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,PIKE,231,0,0,0
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,TAYLOR,269,371,7966,280714.4348
CENSUS,2017,YEAR,COUNTY,GEORGIA,13,WEST CENTRAL,40,UPSON,293,0,0,0
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,BANNOCK,5,29492,1560188,54979574.77
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,BEAR LAKE,7,10864,315768,11127370.78
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,BINGHAM,11,135883,15108312,532402870.2
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,BONNEVILLE,19,49387,3457894,121852970.1
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,BUTTE,23,9060,1040137,36653460.97
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,CARIBOU,29,53628,2690553,94812586.58
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,CLARK,33,7273,804045,28333798.36
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,CUSTER,37,0,0,0
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,FRANKLIN,41,17560,863381,30424743.84
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,FREMONT,43,38399,2949938,103953072.9
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,JEFFERSON,51,43318,4804249,169297268.7
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,MADISON,65,46132,4468117,157452289.5
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,ONEIDA,71,25323,1001993,35309301.87
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,POWER,77,115990,9008741,317459658.3
CENSUS,2017,YEAR,COUNTY,IDAHO,16,EAST,90,TETON,81,5158,322659,11370203.22
CENSUS,2017,YEAR,COUNTY,IDAHO,16,NORTH,10,BENEWAH,9,26256,1656938,58388954.83
CENSUS,2017,YEAR,COUNTY,IDAHO,16,NORTH,10,BONNER,17,507,17918,631413.6634
CENSUS,2017,YEAR,COUNTY,IDAHO,16,NORTH,10,BOUNDARY,21,8378,623612,21975507.17
CENSUS,2017,YEAR,COUNTY,IDAHO,16,NORTH,10,CLEARWATER,35,7835,445590,15702177.38
CENSUS,2017,YEAR,COUNTY,IDAHO,16,NORTH,10,IDAHO,49,54470,3379419,119087584.1
CENSUS,2017,YEAR,COUNTY,IDAHO,16,NORTH,10,KOOTENAI,55,11676,666235,23477502.07
CENSUS,2017,YEAR,COUNTY,IDAHO,16,NORTH,10,LATAH,57,92720,5945976,209530666.9
CENSUS,2017,YEAR,COUNTY,IDAHO,16,NORTH,10,LEWIS,61,54350,3084711,108702348.1
CENSUS,2017,YEAR,COUNTY,IDAHO,16,NORTH,10,NEZ PERCE,69,105449,6951420,244961578.8
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTH CENTRAL,80,BLAINE,13,1418,107524,3789045.806
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTH CENTRAL,80,CAMAS,25,3686,210882,7431285.644
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTH CENTRAL,80,CASSIA,31,70363,6363251,224235050
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTH CENTRAL,80,GOODING,47,3684,382375,13474539.54
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTH CENTRAL,80,JEROME,53,8233,993332,35004096.28
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTH CENTRAL,80,LINCOLN,63,9138,875857,30864386.48
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,67,31969,3101536,109295245.5
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,19359,2254387,79442502.2
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,ADA,1,9009,923576,32545959.68
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,ADAMS,3,0,0,0
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,CANYON,27,31647,3370626,118777726.9
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,ELMORE,39,19751,1931797,68074730.48
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,GEM,45,1665,159306,5613795.349
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,OWYHEE,73,9405,1075748,37908359.5
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,PAYETTE,75,7047,734091,25868684.43
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,6730,496864,17509025.48
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,DE WITT,39,0,0,0
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,LOGAN,107,778,51538,1816151.21
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,MACON,115,1363,84185,2966601.142
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,1025,78196,2755554.349
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,MASON,125,3250,268657,9467222.936
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,MCLEAN,113,1866,149480,5267536.243
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,MENARD,129,1073,95175,3353878.525
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,PEORIA,143,856,58070,2046332.818
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,STARK,175,273,22401,789390.416
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,1714,131797,4644403.762
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,CENTRAL,40,WOODFORD,203,2800,211390,7449187.092
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST,50,CHAMPAIGN,19,3371,258342,9103731.925
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST,50,FORD,53,939,60830,2143592.652
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST,50,IROQUOIS,75,7569,577107,20336714.2
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST,50,KANKAKEE,91,3901,319373,11254407.63
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST,50,LIVINGSTON,105,5841,409258,14421871.47
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST,50,PIATT,147,1180,92488,3259191.143
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST,50,VERMILION,183,2127,146586,5165554.374
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,3228,256973,9055489.638
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,19724,1508438,53155952.88
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,1074,78086,2751678.051
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,6882,520012,18324739.48
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,930,75793,2670874.863
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,751,60429,2129461.785
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,328,22446,790976.1742
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,5344,424450,14957223.43
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,5597,396582,13975181.02
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,3777,308304,10864346.36
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,5252,363636,12814194.6
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,10253,749729,26419753.01
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,664,48570,1711561.649
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,7627,636703,22436821.84
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,4385,316269,11145025.56
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,BOONE,7,875,74608,2629116.564
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,COOK,31,254,13368,471075.8931
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,DE KALB,37,3080,291137,10259397.24
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,842,57414,2023215.988
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,KANE,89,1907,164930,5811979.881
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,KENDALL,93,506,35193,1240168.605
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,1927,170840,6020242.787
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,LAKE,97,638,37403,1318046.95
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,2910,234369,8258945.691
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHEAST,20,WILL,197,3623,254742,8976871.272
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,BUREAU,11,736,64898,2286945.191
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,CARROLL,15,1140,103705,3654467.796
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,HENRY,73,880,62680,2208784.933
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,646,58632,2066137.176
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,LEE,103,1085,81802,2882626.437
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,MERCER,131,363,23742,836646.0094
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,OGLE,141,1980,192783,6793493.709
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,270,24158,851305.4627
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,109,8217,289559.4415
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,2480,228670,8058118.228
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,1843,149347,5262849.447
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,2870,231424,8155166.628
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,3031,241424,8507557.332
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,10985,826850,29137425.36
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,5058,470923,16594888.75
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,8816,693825,24449748.02
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,119,8900,313627.7266
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,17411,1326758,46753718.57
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,1595,141302,4979351.126
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,SALINE,165,2065,143731,5064946.828
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,WABASH,185,2892,174605,6152917.887
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,11673,835966,29458664.73
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHEAST,90,WHITE,193,8601,665588,23454702.39
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,1190,84247,2968785.964
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,23091,1695891,59761622.34
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,16201,1088706,38364987.38
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,0,0,0
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,MONROE,133,23522,1701926,59974290.13
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,PERRY,145,23692,1829029,64453281.69
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,5665,404078,14239333.09
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,31098,2466031,86900640.02
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,14931,1070572,37725962.08
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,UNION,181,3816,275899,9722424.284
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,46645,3659836,128969218.5
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,1892,110240,3884755.121
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST,30,ADAMS,1,5149,333425,11749587.05
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST,30,BROWN,9,593,46038,1622336.323
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST,30,FULTON,57,875,53686,1891844.733
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST,30,HANCOCK,67,2401,179139,6312691.832
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST,30,HENDERSON,71,996,74766,2634684.338
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST,30,KNOX,95,491,42396,1493995.629
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST,30,MCDONOUGH,109,235,18700,658970.6165
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST,30,SCHUYLER,169,858,61088,2152684.333
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST,30,WARREN,187,131,7496,264152.0717
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,9099,633570,22326417.83
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,1514,86348,3042823.251
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,1500,86233,3038770.758
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,2010,158534,5586590.787
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,2113,134061,4724185.017
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,639,44580,1570957.758
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,5868,401205,14138091.24
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,16331,1078291,37997972.46
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,7622,571919,20153893.9
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,740,60510,2132316.15
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,3108,211783,7463036.047
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,2665,160168,5644171.428
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,372,24110,849613.9873
CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,5372,468355,16504394.82
CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,2043,182296,6423941.578
CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,1720,146315,5156004.586
